Date;Tmin;Tmax;Tmoy;;;;;;;;
24/11/2002;5.4;11.4;8.4;;;;;;;;
25/11/2002;2.9;10.4;6.7;;;;;;;;
26/11/2002;5.5;11.1;8.3;;;;;;;;
27/11/2002;4.9;10;7.5;;;;;;;;
28/11/2002;6.1;11.8;9;;;;;;;;
29/11/2002;6.3;10.5;8.4;;;;;;;;
30/11/2002;5.3;11.6;8.5;;;;;;;;
01/12/2002;8.7;12.3;10.5;;;;;;;;
02/12/2002;7.3;10.6;9;;;;;;;;
03/12/2002;6.4;10;8.2;;;;;;;;
04/12/2002;5.3;10;7.7;;;;;;;;
05/12/2002;6.2;9.1;7.7;;;;;;;;
06/12/2002;3.4;6.1;4.8;;;;;;;;
07/12/2002;0.4;2.2;1.3;;;;;;;;
08/12/2002;1.7;2.2;2;;;;;;;;
09/12/2002;-1.7;1.4;-0.2;;;;;;;;
10/12/2002;-3.4;2.5;-0.5;;;;;;;;
11/12/2002;0.8;5.5;3.2;;;;;;;;
12/12/2002;0.5;5.2;2.9;;;;;;;;
13/12/2002;3.3;9.5;6.4;;;;;;;;
14/12/2002;5.2;9.7;7.5;;;;;;;;
15/12/2002;5.9;10.6;8.3;;;;;;;;
16/12/2002;6.6;8.1;7.4;;;;;;;;
17/12/2002;4.2;6.4;5.3;;;;;;;;
18/12/2002;-0.6;2.1;0.8;;;;;;;;
19/12/2002;-0.9;3.3;1.2;;;;;;;;
20/12/2002;0;10.6;5.3;;;;;;;;
21/12/2002;8.5;12.3;10.4;;;;;;;;
22/12/2002;10.2;13;11.6;;;;;;;;
23/12/2002;9.4;13.1;11.3;;;;;;;;
24/12/2002;10.2;12.8;11.5;;;;;;;;
25/12/2002;9.1;12.1;10.6;;;;;;;;
26/12/2002;9.5;13.6;11.6;;;;;;;;
27/12/2002;10.8;12.2;11.5;;;;;;;;
28/12/2002;7.3;10.4;8.9;;;;;;;;
29/12/2002;7.3;13.4;10.4;;;;;;;;
30/12/2002;10.8;13;11.9;;;;;;;;
31/12/2002;3.9;7.7;5.8;;;;;;;;
01/01/2003;3.8;13.7;8.8;;;;;;;;
02/01/2003;8.1;12.9;10.5;;;;;;;;
03/01/2003;7;11;9;;;;;;;;
04/01/2003;-0.1;3.3;1.6;;;;;;;;
05/01/2003;-2.9;2;-0.5;;;;;;;;
06/01/2003;-4.6;2.9;-0.9;;;;;;;;
07/01/2003;-4.8;-1.5;-3.2;;;;;;;;
08/01/2003;-6.5;-1.9;-4.2;;;;;;;;
09/01/2003;-7.8;1.1;-3.4;;;;;;;;
10/01/2003;-5.3;4.9;-0.2;;;;;;;;
11/01/2003;-5.4;0.9;-2.3;;;;;;;;
12/01/2003;-6.6;4;-1.3;;;;;;;;
13/01/2003;-0.4;7.6;3.6;;;;;;;;
14/01/2003;5.9;8.1;7;;;;;;;;
15/01/2003;4.3;8.5;6.4;;;;;;;;
16/01/2003;3.5;9.9;6.7;;;;;;;;
17/01/2003;1.5;5.7;3.6;;;;;;;;
18/01/2003;2.8;6.7;4.8;;;;;;;;
19/01/2003;3.2;9.6;6.4;;;;;;;;
20/01/2003;6.4;9.8;8.1;;;;;;;;
21/01/2003;6.7;9.1;7.9;;;;;;;;
22/01/2003;5.9;8.5;7.2;;;;;;;;
23/01/2003;6.3;7.5;6.9;;;;;;;;
24/01/2003;0.3;8.1;4.2;;;;;;;;
25/01/2003;1.2;8.6;4.9;;;;;;;;
26/01/2003;4.8;10.4;7.6;;;;;;;;
27/01/2003;8.8;13.3;11.1;;;;;;;;
28/01/2003;3;8.3;5.7;;;;;;;;
29/01/2003;5;6;5.5;;;;;;;;
30/01/2003;-0.8;3.4;1.3;;;;;;;;
31/01/2003;1;3.1;2.1;;;;;;;;
01/02/2003;-0.6;6.3;2.9;;;;;;;;
02/02/2003;3.4;9;6.2;;;;;;;;
03/02/2003;5;7.1;6.1;;;;;;;;
04/02/2003;1.6;5.3;3.5;;;;;;;;
05/02/2003;0.7;4.5;2.6;;;;;;;;
06/02/2003;-1.4;5.6;2.1;;;;;;;;
07/02/2003;2.8;8.6;5.7;;;;;;;;
08/02/2003;5.7;9.3;7.5;;;;;;;;
09/02/2003;5;7.2;6.1;;;;;;;;
10/02/2003;0.6;5.2;2.9;;;;;;;;
11/02/2003;3.1;7.3;5.2;;;;;;;;
12/02/2003;2.4;7.9;5.2;;;;;;;;
13/02/2003;-0.3;2.9;1.3;;;;;;;;
14/02/2003;-4.2;3.6;-0.3;;;;;;;;
15/02/2003;-4;3.8;-0.1;;;;;;;;
16/02/2003;-3.4;3;-0.2;;;;;;;;
17/02/2003;-4.3;2.8;-0.8;;;;;;;;
18/02/2003;-4.8;4.9;0.1;;;;;;;;
19/02/2003;-2.4;5.3;1.5;;;;;;;;
20/02/2003;2.7;10.5;6.6;;;;;;;;
21/02/2003;-1;12.6;5.8;;;;;;;;
22/02/2003;1.3;12.1;6.7;;;;;;;;
23/02/2003;4.2;13.3;8.8;;;;;;;;
24/02/2003;6.2;14.2;10.2;;;;;;;;
25/02/2003;3.6;12;7.8;;;;;;;;
26/02/2003;6.9;15.5;11.2;;;;;;;;
27/02/2003;9;13.2;11.1;;;;;;;;
28/02/2003;5.6;11.5;8.6;;;;;;;;
01/03/2003;6.5;13.2;9.9;;;;;;;;
02/03/2003;6.4;8.5;7.5;;;;;;;;
03/03/2003;0.6;8.2;4.4;;;;;;;;
04/03/2003;6.3;14.4;10.4;;;;;;;;
05/03/2003;10.3;14.7;12.5;;;;;;;;
06/03/2003;6;10.1;8.1;;;;;;;;
07/03/2003;2.7;12.2;7.5;;;;;;;;
08/03/2003;5.7;10.3;8;;;;;;;;
09/03/2003;6;16.3;11.2;;;;;;;;
10/03/2003;8.1;14.2;11.2;;;;;;;;
11/03/2003;8.8;14.8;11.8;;;;;;;;
12/03/2003;6.7;9.8;8.3;;;;;;;;
13/03/2003;4.5;9.8;7.2;;;;;;;;
14/03/2003;1.4;10.5;6;;;;;;;;
15/03/2003;0.8;15.6;8.2;;;;;;;;
16/03/2003;-0.8;14.3;6.8;;;;;;;;
17/03/2003;-1;14.8;6.9;;;;;;;;
18/03/2003;1.3;11.4;6.4;;;;;;;;
19/03/2003;-1.3;12.1;5.4;;;;;;;;
20/03/2003;-0.4;11.4;5.5;;;;;;;;
21/03/2003;2;7.8;4.9;;;;;;;;
22/03/2003;-1.8;15.3;6.8;;;;;;;;
23/03/2003;3.7;19.3;11.5;;;;;;;;
24/03/2003;8.8;17.4;13.1;;;;;;;;
25/03/2003;5.2;17.6;11.4;;;;;;;;
26/03/2003;4.5;21;12.8;;;;;;;;
27/03/2003;5.6;21.4;13.5;;;;;;;;
28/03/2003;6.2;18;12.1;;;;;;;;
29/03/2003;9.5;14;11.8;;;;;;;;
30/03/2003;8.6;14.7;11.7;;;;;;;;
31/03/2003;2.5;13.3;7.9;;;;;;;;
01/04/2003;2.2;12.2;7.2;;;;;;;;
02/04/2003;5.6;9;7.3;;;;;;;;
03/04/2003;4.5;9.3;6.9;;;;;;;;
04/04/2003;-0.4;13.2;6.4;;;;;;;;
05/04/2003;6;11.7;8.9;;;;;;;;
06/04/2003;4.7;9.5;7.1;;;;;;;;
07/04/2003;-1.3;9.8;4.3;;;;;;;;
08/04/2003;-2.9;10;3.6;;;;;;;;
09/04/2003;-2.9;8.4;2.8;;;;;;;;
10/04/2003;-0.5;7.3;3.4;;;;;;;;
11/04/2003;-1.4;11.1;4.9;;;;;;;;
12/04/2003;2.6;15.1;8.9;;;;;;;;
13/04/2003;5.9;18.8;12.4;;;;;;;;
14/04/2003;13.3;19.8;16.6;;;;;;;;
15/04/2003;11.7;24.4;18.1;;;;;;;;
16/04/2003;6.8;25.4;16.1;;;;;;;;
17/04/2003;7.1;24.5;15.8;;;;;;;;
18/04/2003;5.6;21.4;13.5;;;;;;;;
19/04/2003;5.9;13.2;9.6;;;;;;;;
20/04/2003;3.9;12.7;8.3;;;;;;;;
21/04/2003;10.2;16.3;13.3;;;;;;;;
22/04/2003;2.8;16.3;9.6;;;;;;;;
23/04/2003;4.5;20.3;12.4;;;;;;;;
24/04/2003;4.4;20.2;12.3;;;;;;;;
25/04/2003;8.2;22.3;15.3;;;;;;;;
26/04/2003;11.3;16.3;13.8;;;;;;;;
27/04/2003;9.5;14.7;12.1;;;;;;;;
28/04/2003;11.5;21.4;16.5;;;;;;;;
29/04/2003;9.4;18.4;13.9;;;;;;;;
30/04/2003;10.7;15;12.9;;;;;;;;
01/05/2003;9.7;16.9;13.3;;;;;;;;
02/05/2003;9.8;17.3;13.6;;;;;;;;
03/05/2003;9.1;17.8;13.5;;;;;;;;
04/05/2003;7.9;25.1;16.5;;;;;;;;
05/05/2003;11.4;15.2;13.3;;;;;;;;
06/05/2003;8;15.2;11.6;;;;;;;;
07/05/2003;3.1;17.7;10.4;;;;;;;;
08/05/2003;5.8;15.6;10.7;;;;;;;;
09/05/2003;10.1;15.3;12.7;;;;;;;;
10/05/2003;6.9;17.3;12.1;;;;;;;;
11/05/2003;10.3;18.9;14.6;;;;;;;;
12/05/2003;7.8;14.8;11.3;;;;;;;;
13/05/2003;7.2;12.3;9.8;;;;;;;;
14/05/2003;8.2;13.6;10.9;;;;;;;;
15/05/2003;6.6;15.5;11.1;;;;;;;;
16/05/2003;7;17.1;12.1;;;;;;;;
17/05/2003;10.1;17.9;14;;;;;;;;
18/05/2003;10.9;17.9;14.4;;;;;;;;
19/05/2003;11.1;15.2;13.2;;;;;;;;
20/05/2003;9.1;14.8;12;;;;;;;;
21/05/2003;10.3;15.6;13;;;;;;;;
22/05/2003;12.3;16.3;14.3;;;;;;;;
23/05/2003;11;15.7;13.4;;;;;;;;
24/05/2003;10.1;14.3;12.2;;;;;;;;
25/05/2003;8.6;15.5;12.1;;;;;;;;
26/05/2003;7.9;15.5;11.7;;;;;;;;
27/05/2003;4.8;17.3;11.1;;;;;;;;
28/05/2003;10.2;20.7;15.5;;;;;;;;
29/05/2003;9;25.4;17.2;;;;;;;;
30/05/2003;11.7;27;19.4;;;;;;;;
31/05/2003;15.9;28.5;22.2;;;;;;;;
01/06/2003;12.7;26.9;19.8;;;;;;;;
02/06/2003;13.8;19.1;16.5;;;;;;;;
03/06/2003;11.6;23.6;17.6;;;;;;;;
04/06/2003;13.3;23.2;18.3;;;;;;;;
05/06/2003;11.2;18.4;14.8;;;;;;;;
06/06/2003;11.6;23.5;17.6;;;;;;;;
07/06/2003;14.6;22.9;18.8;;;;;;;;
08/06/2003;14.1;20.8;17.5;;;;;;;;
09/06/2003;10;22.8;16.4;;;;;;;;
10/06/2003;16.4;23.8;20.1;;;;;;;;
11/06/2003;13.4;20.3;16.9;;;;;;;;
12/06/2003;12.9;19.2;16.1;;;;;;;;
13/06/2003;9.6;19.9;14.8;;;;;;;;
14/06/2003;12;21;16.5;;;;;;;;
15/06/2003;11.3;20.9;16.1;;;;;;;;
16/06/2003;10.9;25.6;18.3;;;;;;;;
17/06/2003;15.9;19.8;17.9;;;;;;;;
18/06/2003;11.2;20.7;16;;;;;;;;
19/06/2003;14.6;19.2;16.9;;;;;;;;
20/06/2003;13.9;19.2;16.6;;;;;;;;
21/06/2003;9;24.9;17;;;;;;;;
22/06/2003;14.3;29.4;21.9;;;;;;;;
23/06/2003;16.1;19.3;17.7;;;;;;;;
24/06/2003;11.1;21;16.1;;;;;;;;
25/06/2003;12;25;18.5;;;;;;;;
26/06/2003;13.6;20.6;17.1;;;;;;;;
27/06/2003;14.9;20.3;17.6;;;;;;;;
28/06/2003;10.2;19;14.6;;;;;;;;
29/06/2003;10.9;28.8;19.9;;;;;;;;
30/06/2003;16.3;21.3;18.8;;;;;;;;
01/07/2003;12.8;19.8;16.3;;;;;;;;
02/07/2003;13.5;18.6;16.1;;;;;;;;
03/07/2003;12.1;18.5;15.3;;;;;;;;
04/07/2003;12.8;18.8;15.8;;;;;;;;
05/07/2003;11.6;19.1;15.4;;;;;;;;
06/07/2003;9.7;20;14.9;;;;;;;;
07/07/2003;9.1;20.3;14.7;;;;;;;;
08/07/2003;10.2;20.9;15.6;;;;;;;;
09/07/2003;11.8;23.4;17.6;;;;;;;;
10/07/2003;13.5;27.4;20.5;;;;;;;;
11/07/2003;15.3;20.9;18.1;;;;;;;;
12/07/2003;10.2;24.7;17.5;;;;;;;;
13/07/2003;13.5;26.4;20;;;;;;;;
14/07/2003;13.9;30.8;22.4;;;;;;;;
15/07/2003;16.2;33.9;25.1;;;;;;;;
16/07/2003;17.3;24.9;21.1;;;;;;;;
17/07/2003;14.8;22;18.4;;;;;;;;
18/07/2003;15.2;24.2;19.7;;;;;;;;
19/07/2003;14.8;28.9;21.9;;;;;;;;
20/07/2003;15.6;22.6;19.1;;;;;;;;
21/07/2003;15;24.9;20;;;;;;;;
22/07/2003;13.1;23.1;18.1;;;;;;;;
23/07/2003;14.7;24.8;19.8;;;;;;;;
24/07/2003;15.3;20.9;18.1;;;;;;;;
25/07/2003;12.9;19.6;16.3;;;;;;;;
26/07/2003;14.8;21.1;18;;;;;;;;
27/07/2003;16.3;21.2;18.8;;;;;;;;
28/07/2003;11.6;22.7;17.2;;;;;;;;
29/07/2003;14.1;24.6;19.4;;;;;;;;
30/07/2003;16;19.5;17.8;;;;;;;;
31/07/2003;14.5;20.4;17.5;;;;;;;;
01/08/2003;13.4;26.1;19.8;;;;;;;;
02/08/2003;13.5;23.8;18.7;;;;;;;;
03/08/2003;13.6;26.6;20.1;;;;;;;;
04/08/2003;16.2;34.3;25.3;;;;;;;;
05/08/2003;17.2;35.7;26.5;;;;;;;;
06/08/2003;20.3;28.6;24.5;;;;;;;;
07/08/2003;16.6;26.7;21.7;;;;;;;;
08/08/2003;14.8;26.9;20.9;;;;;;;;
09/08/2003;14.7;33.9;24.3;;;;;;;;
10/08/2003;20.7;38.6;29.7;;;;;;;;
11/08/2003;19.1;33.3;26.2;;;;;;;;
12/08/2003;18.8;30.1;24.5;;;;;;;;
13/08/2003;17.3;26.9;22.1;;;;;;;;
14/08/2003;15.6;23.2;19.4;;;;;;;;
15/08/2003;11.4;23.7;17.6;;;;;;;;
16/08/2003;15.8;23.4;19.6;;;;;;;;
17/08/2003;15.9;26.6;21.3;;;;;;;;
18/08/2003;16.9;25;21;;;;;;;;
19/08/2003;14.1;21.6;17.9;;;;;;;;
20/08/2003;10.5;22.5;16.5;;;;;;;;
21/08/2003;11.4;22.2;16.8;;;;;;;;
22/08/2003;13.6;23.7;18.7;;;;;;;;
23/08/2003;17.7;24.8;21.3;;;;;;;;
24/08/2003;14.2;25.3;19.8;;;;;;;;
25/08/2003;11.4;24.1;17.8;;;;;;;;
26/08/2003;10;24.7;17.4;;;;;;;;
27/08/2003;13.3;25.7;19.5;;;;;;;;
28/08/2003;14;26.2;20.1;;;;;;;;
29/08/2003;13.3;15.9;14.6;;;;;;;;
30/08/2003;12.2;17.3;14.8;;;;;;;;
31/08/2003;9.6;19.3;14.5;;;;;;;;
01/09/2003;8.6;18.6;13.6;;;;;;;;
02/09/2003;10.9;19.5;15.2;;;;;;;;
03/09/2003;7.4;20.9;14.2;;;;;;;;
04/09/2003;9.8;24.7;17.3;;;;;;;;
05/09/2003;10.7;26.4;18.6;;;;;;;;
06/09/2003;14.6;21.7;18.2;;;;;;;;
07/09/2003;11.9;19.4;15.7;;;;;;;;
08/09/2003;11.3;22.1;16.7;;;;;;;;
09/09/2003;12.8;18.6;15.7;;;;;;;;
10/09/2003;12.8;18.7;15.8;;;;;;;;
11/09/2003;13.7;18.6;16.2;;;;;;;;
12/09/2003;15.5;18.5;17;;;;;;;;
13/09/2003;7.7;22.3;15;;;;;;;;
14/09/2003;7.9;23.1;15.5;;;;;;;;
15/09/2003;8.8;24.9;16.9;;;;;;;;
16/09/2003;9.5;25.3;17.4;;;;;;;;
17/09/2003;11;27.6;19.3;;;;;;;;
18/09/2003;14.5;25.1;19.8;;;;;;;;
19/09/2003;10.2;23.8;17;;;;;;;;
20/09/2003;9.8;29.5;19.7;;;;;;;;
21/09/2003;15.3;27.2;21.3;;;;;;;;
22/09/2003;14.7;24.8;19.8;;;;;;;;
23/09/2003;10.2;15;12.6;;;;;;;;
24/09/2003;4.6;16.8;10.7;;;;;;;;
25/09/2003;4.5;20.2;12.4;;;;;;;;
26/09/2003;7.6;19;13.3;;;;;;;;
27/09/2003;12.2;19.4;15.8;;;;;;;;
28/09/2003;11.8;17.4;14.6;;;;;;;;
29/09/2003;8.1;19;13.6;;;;;;;;
30/09/2003;10.4;20.7;15.6;;;;;;;;
01/10/2003;10.1;15.4;12.8;;;;;;;;
02/10/2003;11.6;23.4;17.5;;;;;;;;
03/10/2003;12.4;17.3;14.9;;;;;;;;
04/10/2003;11;14.3;12.7;;;;;;;;
05/10/2003;6.6;11.6;9.1;;;;;;;;
06/10/2003;7;15.2;11.1;;;;;;;;
07/10/2003;10.4;13.8;12.1;;;;;;;;
08/10/2003;9;16.7;12.9;;;;;;;;
09/10/2003;14.2;17.4;15.8;;;;;;;;
10/10/2003;13.8;16.9;15.4;;;;;;;;
11/10/2003;13.1;17.6;15.4;;;;;;;;
12/10/2003;9.4;17.8;13.6;;;;;;;;
13/10/2003;9.7;18.2;14;;;;;;;;
14/10/2003;9.5;17.6;13.6;;;;;;;;
15/10/2003;4.6;15;9.8;;;;;;;;
16/10/2003;3.1;14.3;8.7;;;;;;;;
17/10/2003;1.8;12.1;7;;;;;;;;
18/10/2003;1.7;14.7;8.2;;;;;;;;
19/10/2003;-1;10.4;4.7;;;;;;;;
20/10/2003;5.8;11.2;8.5;;;;;;;;
21/10/2003;4.2;10.2;7.2;;;;;;;;
22/10/2003;2.1;9;5.6;;;;;;;;
23/10/2003;4.1;6.9;5.5;;;;;;;;
24/10/2003;-1.8;10.1;4.2;;;;;;;;
25/10/2003;3.2;10.7;7;;;;;;;;
26/10/2003;5.7;11;8.4;;;;;;;;
27/10/2003;1;9.1;5.1;;;;;;;;
28/10/2003;-2.3;10.9;4.3;;;;;;;;
29/10/2003;-0.3;8.7;4.2;;;;;;;;
30/10/2003;6.3;11;8.7;;;;;;;;
31/10/2003;6.5;11.6;9.1;;;;;;;;
01/11/2003;5.9;11.2;8.6;;;;;;;;
02/11/2003;6.9;13.4;10.2;;;;;;;;
03/11/2003;10.2;14.4;12.3;;;;;;;;
04/11/2003;8.8;12.7;10.8;;;;;;;;
05/11/2003;6.9;7.3;7.1;;;;;;;;
06/11/2003;0;0;0;;;;;;;;
07/11/2003;2.5;12.4;7.5;;;;;;;;
08/11/2003;1.7;8.7;5.2;;;;;;;;
09/11/2003;3.8;10.1;7;;;;;;;;
10/11/2003;5.5;13.3;9.4;;;;;;;;
11/11/2003;4.5;11.3;7.9;;;;;;;;
12/11/2003;8.4;13.3;10.9;;;;;;;;
13/11/2003;6.6;12.3;9.5;;;;;;;;
14/11/2003;7.4;13;10.2;;;;;;;;
15/11/2003;7;12.4;9.7;;;;;;;;
16/11/2003;6.5;9.9;8.2;;;;;;;;
17/11/2003;4.9;12.6;8.8;;;;;;;;
18/11/2003;9;14.2;11.6;;;;;;;;
19/11/2003;10.9;12.2;11.6;;;;;;;;
20/11/2003;8.7;10.1;9.4;;;;;;;;
21/11/2003;8.8;11.9;10.4;;;;;;;;
22/11/2003;9.6;16.2;12.9;;;;;;;;
23/11/2003;11.7;16.4;14.1;;;;;;;;
24/11/2003;9.7;11;10.4;;;;;;;;
25/11/2003;8.1;11.3;9.7;;;;;;;;
26/11/2003;8.7;11.6;10.2;;;;;;;;
27/11/2003;1.3;8.6;5;;;;;;;;
28/11/2003;2.1;10.1;6.1;;;;;;;;
29/11/2003;2.6;10;6.3;;;;;;;;
30/11/2003;6.9;10.5;8.7;;;;;;;;
01/12/2003;7.7;11.3;9.5;;;;;;;;
02/12/2003;5.3;8.5;6.9;;;;;;;;
03/12/2003;4.3;11.2;7.8;;;;;;;;
04/12/2003;5.3;7.4;6.4;;;;;;;;
05/12/2003;4.7;5.9;5.3;;;;;;;;
06/12/2003;3.7;6.9;5.3;;;;;;;;
07/12/2003;-0.9;3.7;1.4;;;;;;;;
08/12/2003;-1.9;6.7;2.4;;;;;;;;
09/12/2003;-0.3;8.1;3.9;;;;;;;;
10/12/2003;-3.6;5.9;1.2;;;;;;;;
11/12/2003;0.5;11.3;5.9;;;;;;;;
12/12/2003;7.4;12.7;10.1;;;;;;;;
13/12/2003;11.5;13.7;12.6;;;;;;;;
14/12/2003;8;9.3;8.7;;;;;;;;
15/12/2003;3.7;6.3;5;;;;;;;;
16/12/2003;-0.1;6.6;3.3;;;;;;;;
17/12/2003;0.7;6.2;3.5;;;;;;;;
18/12/2003;1.1;7.4;4.3;;;;;;;;
19/12/2003;0.9;7.6;4.3;;;;;;;;
20/12/2003;5.8;13;9.4;;;;;;;;
21/12/2003;4.4;7.8;6.1;;;;;;;;
22/12/2003;2.3;4.7;3.5;;;;;;;;
23/12/2003;2;9;5.5;;;;;;;;
24/12/2003;8.5;10.3;9.4;;;;;;;;
25/12/2003;8.2;9.4;8.8;;;;;;;;
26/12/2003;6.7;11.3;9;;;;;;;;
27/12/2003;5;10.2;7.6;;;;;;;;
28/12/2003;3.3;6.1;4.7;;;;;;;;
29/12/2003;2;5.2;3.6;;;;;;;;
30/12/2003;-2.7;4.3;0.8;;;;;;;;
31/12/2003;-1.9;7;2.6;;;;;;;;
01/01/2004;-0.5;7.9;3.7;;;;;;;;
02/01/2004;0.8;6.4;3.6;;;;;;;;
03/01/2004;-3.7;2;-0.9;;;;;;;;
04/01/2004;-1.9;6.1;2.1;;;;;;;;
05/01/2004;4.1;9;6.6;;;;;;;;
06/01/2004;7.9;9.8;8.9;;;;;;;;
07/01/2004;5.9;9.9;7.9;;;;;;;;
08/01/2004;4.9;10.6;7.8;;;;;;;;
09/01/2004;4;10.4;7.2;;;;;;;;
10/01/2004;5.8;12.5;9.2;;;;;;;;
11/01/2004;5.1;12.9;9;;;;;;;;
12/01/2004;5.4;7.7;6.6;;;;;;;;
13/01/2004;0;0;0;;;;;;;;
14/01/2004;3.7;8.6;6.2;;;;;;;;
15/01/2004;2.8;8.9;5.9;;;;;;;;
16/01/2004;6;9.2;7.6;;;;;;;;
17/01/2004;3.8;7.5;5.7;;;;;;;;
18/01/2004;4.3;7.5;5.9;;;;;;;;
19/01/2004;3.5;9.4;6.5;;;;;;;;
20/01/2004;8.4;9.1;8.8;;;;;;;;
21/01/2004;7.8;8.5;8.2;;;;;;;;
22/01/2004;5.6;6.6;6.1;;;;;;;;
23/01/2004;5.2;8.9;7.1;;;;;;;;
24/01/2004;6.2;8.7;7.5;;;;;;;;
25/01/2004;2.2;8.7;5.5;;;;;;;;
26/01/2004;1.8;4;2.9;;;;;;;;
27/01/2004;0.7;5;2.9;;;;;;;;
28/01/2004;-0.1;5.5;2.7;;;;;;;;
29/01/2004;-0.2;5;2.4;;;;;;;;
30/01/2004;0.4;8.8;4.6;;;;;;;;
31/01/2004;2.6;13.1;7.9;;;;;;;;
01/02/2004;6.9;13.5;10.2;;;;;;;;
02/02/2004;10.9;13.9;12.4;;;;;;;;
03/02/2004;10.2;17;13.6;;;;;;;;
04/02/2004;12.2;18;15.1;;;;;;;;
05/02/2004;11.4;15.6;13.5;;;;;;;;
06/02/2004;10.3;14.1;12.2;;;;;;;;
07/02/2004;6.2;9.9;8.1;;;;;;;;
08/02/2004;5;8.2;6.6;;;;;;;;
09/02/2004;-1.8;6;2.1;;;;;;;;
10/02/2004;-0.9;8;3.6;;;;;;;;
11/02/2004;4.8;9;6.9;;;;;;;;
12/02/2004;4.5;8.8;6.7;;;;;;;;
13/02/2004;1.6;10.4;6;;;;;;;;
14/02/2004;4.8;11;7.9;;;;;;;;
15/02/2004;3.5;9.5;6.5;;;;;;;;
16/02/2004;-0.3;8.7;4.2;;;;;;;;
17/02/2004;2.7;6.7;4.7;;;;;;;;
18/02/2004;2.5;8;5.3;;;;;;;;
19/02/2004;2.2;4.7;3.5;;;;;;;;
20/02/2004;-1.5;3.3;0.9;;;;;;;;
21/02/2004;-0.4;4.6;2.1;;;;;;;;
22/02/2004;2.5;6.3;4.4;;;;;;;;
23/02/2004;1.5;5.9;3.7;;;;;;;;
24/02/2004;-0.7;6;2.7;;;;;;;;
25/02/2004;0.4;4.6;2.5;;;;;;;;
26/02/2004;-2.2;4.1;1;;;;;;;;
27/02/2004;-3.6;4.6;0.5;;;;;;;;
28/02/2004;-0.8;5.2;2.2;;;;;;;;
29/02/2004;-1.1;5.9;2.4;;;;;;;;
01/03/2004;-2.2;5.3;1.6;;;;;;;;
02/03/2004;-3.2;6.6;1.7;;;;;;;;
03/03/2004;-1.4;11.4;5;;;;;;;;
04/03/2004;5.2;8;6.6;;;;;;;;
05/03/2004;5.1;7.3;6.2;;;;;;;;
06/03/2004;4.7;8.2;6.5;;;;;;;;
07/03/2004;3.5;7.2;5.4;;;;;;;;
08/03/2004;2.8;7.5;5.2;;;;;;;;
09/03/2004;3.2;6.7;5;;;;;;;;
10/03/2004;-1.3;5.7;2.2;;;;;;;;
11/03/2004;-0.7;4.6;2;;;;;;;;
12/03/2004;1.6;9.1;5.4;;;;;;;;
13/03/2004;5.1;12.9;9;;;;;;;;
14/03/2004;5.1;12.7;8.9;;;;;;;;
15/03/2004;9.7;15.2;12.5;;;;;;;;
16/03/2004;9.7;19.2;14.5;;;;;;;;
17/03/2004;6.9;15.4;11.2;;;;;;;;
18/03/2004;5.9;13.3;9.6;;;;;;;;
19/03/2004;7.7;13;10.4;;;;;;;;
20/03/2004;9;13.9;11.5;;;;;;;;
21/03/2004;7;11.3;9.2;;;;;;;;
22/03/2004;5.8;9.7;7.8;;;;;;;;
23/03/2004;3.5;8.2;5.9;;;;;;;;
24/03/2004;2.9;8.7;5.8;;;;;;;;
25/03/2004;2;7.9;5;;;;;;;;
26/03/2004;0.8;8.8;4.8;;;;;;;;
27/03/2004;-0.8;9.7;4.5;;;;;;;;
28/03/2004;-1.6;11.5;5;;;;;;;;
29/03/2004;-1.6;13.1;5.8;;;;;;;;
30/03/2004;2.6;17.6;10.1;;;;;;;;
31/03/2004;7.7;18;12.9;;;;;;;;
01/04/2004;10.1;17.9;14;;;;;;;;
02/04/2004;8.7;15.7;12.2;;;;;;;;
03/04/2004;8.3;15.1;11.7;;;;;;;;
04/04/2004;7.4;13.3;10.4;;;;;;;;
05/04/2004;7.3;10.7;9;;;;;;;;
06/04/2004;5.1;9.7;7.4;;;;;;;;
07/04/2004;4.9;9.9;7.4;;;;;;;;
08/04/2004;3.3;9.5;6.4;;;;;;;;
09/04/2004;2;10.2;6.1;;;;;;;;
10/04/2004;0.3;12.5;6.4;;;;;;;;
11/04/2004;4.8;11.1;8;;;;;;;;
12/04/2004;0.2;11.2;5.7;;;;;;;;
13/04/2004;3.7;13.8;8.8;;;;;;;;
14/04/2004;3.1;13.5;8.3;;;;;;;;
15/04/2004;4.6;12.2;8.4;;;;;;;;
16/04/2004;0;0;0;;;;;;;;
17/04/2004;0;0;0;;;;;;;;
18/04/2004;5.8;10.2;8;;;;;;;;
19/04/2004;2;11.5;6.8;;;;;;;;
20/04/2004;2.4;13.5;8;;;;;;;;
21/04/2004;10.7;18.5;14.6;;;;;;;;
22/04/2004;4.5;14.6;9.6;;;;;;;;
23/04/2004;6.6;14.5;10.6;;;;;;;;
24/04/2004;3.2;18.4;10.8;;;;;;;;
25/04/2004;5.1;19.2;12.2;;;;;;;;
26/04/2004;4.3;19.3;11.8;;;;;;;;
27/04/2004;7.2;16.4;11.8;;;;;;;;
28/04/2004;7;18.5;12.8;;;;;;;;
29/04/2004;9.5;15.8;12.7;;;;;;;;
30/04/2004;9.2;16.8;13;;;;;;;;
01/05/2004;6.2;17.4;11.8;;;;;;;;
